RegionName,SubRegionName,CountryName,Year,Count
Europe,Southern Europe,Slovenia,2006,32719
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2006,4669
Europe,Western Europe,Austria,2006,180143
Europe,Western Europe,Belgium,2006,219931
Europe,Western Europe,France,2006,822856
Europe,Western Europe,Germany,2006,2124100
Europe,Western Europe,Liechtenstein,2006,235
Europe,Western Europe,Luxembourg,2006,6533
Europe,Western Europe,Monaco,2006,346
Europe,Western Europe,Netherlands,2006,711085
Europe,Western Europe,Switzerland,2006,131990
Oceania,Australia and New Zealand,Australia,2006,518734
Oceania,Australia and New Zealand,New Zealand,2006,128500
Oceania,Melanesia,Solomon Islands,2006,835
Africa,Eastern Africa,Kenya,2007,10404
Africa,Eastern Africa,Mauritius,2007,15751
Africa,Eastern Africa,Mozambique,2007,5284
Africa,Eastern Africa,Uganda,2007,47204
Africa,Eastern Africa,Zimbabwe,2007,99839
Africa,Middle Africa,Cameroon,2007,9862
Africa,Middle Africa,Sao Tome and Principe,2007,0
Africa,Northern Africa,Algeria,2007,48721
Africa,Northern Africa,Egypt,2007,50138
Africa,Northern Africa,Morocco,2007,79175
Africa,Southern Africa,Lesotho,2007,4759
Africa,Western Africa,Guinea,2007,1348
Africa,Western Africa,Nigeria,2007,21082
Africa,Western Africa,Sierra Leone,2007,10056
Americas,Caribbean,Bahamas,2007,1341
Americas,Caribbean,Barbados,2007,1958
Americas,Caribbean,Grenada,2007,1847
Americas,Caribbean,St. Vincent and the Grenadines,2007,1531
Americas,Caribbean,Trinidad and Tobago,2007,3570
Americas,Central America,Costa Rica,2007,12174
Americas,Central America,El Salvador,2007,8122
Americas,Central America,Guatemala,2007,4131
Americas,Central America,Honduras,2007,5751
Americas,Central America,Mexico,2007,99536
Americas,Central America,Panama,2007,13982
Americas,Northern America,Canada,2007,597504
Americas,Northern America,United States of America,2007,6591542
Americas,South America,Argentina,2007,264797
Americas,South America,Bolivia (Plurinational State of),2007,4292
Americas,South America,Brazil,2007,2021060
Americas,South America,Chile,2007,167893
Americas,South America,Colombia,2007,84131
Americas,South America,Peru,2007,45228
Americas,South America,Uruguay,2007,105629
Asia,Central Asia,Kazakhstan,2007,51497
Asia,Central Asia,Kyrgyzstan,2007,11185
Asia,Central Asia,Tajikistan,2007,3734
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2007,36762
Asia,Eastern Asia,Japan,2007,744066
Asia,Eastern Asia,Mongolia,2007,7927
Asia,Eastern Asia,Republic of Korea,2007,212342
Asia,South-Eastern Asia,Philippines,2007,8281
Asia,South-Eastern Asia,Singapore,2007,18068
Asia,South-Eastern Asia,Thailand,2007,62000
Asia,Southern Asia,India,2007,285043
Asia,Western Asia,Armenia,2007,2712
Asia,Western Asia,Azerbaijan,2007,1903
Asia,Western Asia,Bahrain,2007,7256
Asia,Western Asia,Cyprus,2007,1667
Asia,Western Asia,Georgia,2007,18586
Asia,Western Asia,Israel,2007,101189
Asia,Western Asia,Jordan,2007,10191
Asia,Western Asia,Kuwait,2007,9792
Asia,Western Asia,Oman,2007,6028
Asia,Western Asia,Syrian Arab Republic,2007,4766
Asia,Western Asia,Turkey,2007,149763
Europe,Eastern Europe,Belarus,2007,103082
Europe,Eastern Europe,Bulgaria,2007,42100
Europe,Eastern Europe,Czech Republic,2007,154207
Europe,Eastern Europe,Hungary,2007,124522
Europe,Eastern Europe,Poland,2007,219820
Europe,Eastern Europe,Republic of Moldova,2007,9724
Europe,Eastern Europe,Romania,2007,44370
Europe,Eastern Europe,Russian Federation,2007,1566970
Europe,Eastern Europe,Slovakia,2007,32383
Europe,Eastern Europe,Ukraine,2007,114665
Europe,Northern Europe,Denmark,2007,176796
Europe,Northern Europe,Estonia,2007,21685
Europe,Northern Europe,Finland,2007,118569
Europe,Northern Europe,Iceland,2007,3093
Europe,Northern Europe,Ireland,2007,61659
Europe,Northern Europe,Latvia,2007,19639
Europe,Northern Europe,Lithuania,2007,23107
Europe,Northern Europe,Norway,2007,130216
Europe,Northern Europe,Sweden,2007,408774
Europe,Northern Europe,United Kingdom (England and Wales),2007,1607601
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,22866
Europe,Northern Europe,United Kingdom (Scotland),2007,115426
Europe,Southern Europe,Albania,2007,2980
Europe,Southern Europe,Andorra,2007,1062
